filename,numNodes,area,compromisedMW,compromisedMvar,meanDelay,stdDelay,initialTotalDemand,finalTotalDemand,finalDemandPercentage,generationCapacityTripped,loadsShed,overVoltageLoads,underVoltageLoads,compromisedPV
rms_L(28)_(29)_(25)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15640.494682032822,1.0048502847435157,0.0,0.0,0.0,0.0,0
rms_L(37)_(34)_(31)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6284.07590357281,0.403731185581292,9890.000213623047,6335.0,0.0,8905.0,0
rms_L(34)_(27)_(31)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15676.57951281262,1.0071686163066251,0.0,0.0,0.0,0.0,0
rms_L(41)_(40)_(25)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15688.592473176192,1.0079404094555857,0.0,0.0,0.0,0.0,0
rms_L(26)_(24)_(35)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15697.270715134957,1.0084979579270772,0.0,0.0,0.0,0.0,0
rms_L(37)_(35)_(41)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15682.942508864817,1.0075774178518995,0.0,0.0,0.0,0.0,0
rms_L(33)_(39)_(40)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6345.4011689820645,0.4076711319615846,9890.000213623047,6205.0,0.0,8715.0,0
rms_L(36)_(34)_(41)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15683.230835842325,1.0075959419108464,0.0,0.0,0.0,0.0,0
rms_L(23)_(31)_(26)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6340.21728966845,0.4073380847843527,9890.000213623047,6260.0,0.0,8650.0,0
rms_L(42)_(29)_(27)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15685.898763291192,1.0077673474649016,0.0,0.0,0.0,0.0,0
rms_L(33)_(24)_(31)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6614.8540179315105,0.424982590294347,9890.000213623047,5112.0,0.0,8072.0,0
rms_L(43)_(31)_(33)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15681.121838850118,1.007460445798273,0.0,0.0,0.0,0.0,0
rms_L(23)_(30)_(36)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15717.256506714852,1.0097819792299936,0.0,0.0,0.0,0.0,0
rms_L(25)_(35)_(24)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15682.70600313687,1.007562223137608,0.0,0.0,0.0,0.0,0
rms_L(28)_(40)_(30)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15712.196446130853,1.0094568869984486,0.0,0.0,0.0,0.0,0
rms_L(30)_(35)_(43)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6533.363797830053,0.4197471119710924,9890.000213623047,5335.0,0.0,8175.0,0
rms_L(41)_(27)_(42)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15685.774529947339,1.007759365881615,0.0,0.0,0.0,0.0,0
rms_L(39)_(36)_(41)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6293.138060831094,0.40431339934668126,9890.000213623047,6130.0,0.0,8590.0,0
rms_L(30)_(35)_(40)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6091.071856161892,0.3913313110287114,9890.000213623047,6205.0,0.0,8115.0,0
rms_L(34)_(42)_(38)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15704.068358257658,1.0089346841154936,0.0,0.0,0.0,0.0,0
rms_L(23)_(41)_(25)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15700.198551427366,1.0086860617685427,0.0,0.0,0.0,0.0,0
rms_L(28)_(30)_(25)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6301.121227953086,0.40482629154854394,9890.000213623047,6335.0,0.0,9175.0,0
rms_L(29)_(23)_(42)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15715.191487672155,1.0096493085558724,0.0,0.0,0.0,0.0,0
rms_L(38)_(31)_(42)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15699.745613725905,1.0086569620125863,0.0,0.0,0.0,0.0,0
rms_L(23)_(29)_(43)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15702.313311299422,1.0088219281271713,0.0,0.0,0.0,0.0,0
rms_L(35)_(26)_(39)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6089.318103799847,0.3912186382139317,9890.000213623047,6205.0,0.0,8090.0,0
rms_L(32)_(37)_(41)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15686.284368941024,1.0077921213582413,0.0,0.0,0.0,0.0,0
rms_L(37)_(32)_(35)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15683.598033760889,1.0076195331680622,0.0,0.0,0.0,0.0,0
rms_L(35)_(39)_(40)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6296.794568516731,0.40454831792590623,9890.000213623047,6114.0,0.0,8072.0,0
rms_L(29)_(38)_(28)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6351.333166810637,0.4080522432901148,9890.000213623047,6152.5,0.0,8637.5,0
rms_L(39)_(31)_(41)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,6256.155028394992,0.4019373612846124,9890.000213623047,6260.0,0.0,8600.0,0
rms_L(43)_(25)_(26)_SC1_Lines_C1-C2_C1-C7_.csv,3,C,150,21.000000000000004,0,0,15565.0,5995.458876909707,0.3851884919312372,9890.000213623047,6335.0,0.0,8300.0,0
rms_L(24)_(26)_(25)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15680.358101093334,1.007411378162116,0.0,0.0,0.0,0.0,0
rms_L(43)_(32)_(29)_SC8a_Lines_C6a-C8a_C8a-C9_.csv,3,C,150,21.000000000000004,0,0,15565.0,15674.724605410436,1.007049444613584,0.0,0.0,0.0,0.0,0
rms_L(40)_(31)_(35)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15693.020879226495,1.008224919963154,0.0,0.0,0.0,0.0,0
rms_L(33)_(30)_(26)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15712.662254401359,1.009486813646088,0.0,0.0,0.0,0.0,0
rms_L(23)_(38)_(31)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6255.148104970088,0.4018726697700024,9890.000213623047,6335.0,0.0,9115.0,0
rms_L(40)_(29)_(38)_SC8a_Lines_C8a-C9_C6a-C8a_.csv,3,C,150,21.000000000000004,0,0,15565.0,15722.564002069295,1.0101229683308253,0.0,0.0,0.0,0.0,0
rms_L(27)_(34)_(41)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,5264.208361964478,0.33820805409344545,11190.000427246094,6285.0,0.0,9725.0,0
rms_L(35)_(29)_(31)_SC1_Lines_C1-C7_C1-C2_.csv,3,C,150,21.000000000000004,0,0,15565.0,6305.520423790391,0.40510892539610605,9890.000213623047,6335.0,0.0,9125.0,0
rms_L(24)_(23)_(33)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15476.475420765186,0.9943125872640659,0.0,0.0,0.0,0.0,0
rms_L(26)_(41)_(43)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15307.53151608592,0.9834584976605153,0.0,0.0,0.0,0.0,0
rms_L(23)_(41)_(37)_SC1_Lines_C1-C7_.csv,3,C,600,84.00000000000001,0,0,15565.0,16011.888912113161,1.0287111411572862,0.0,0.0,0.0,0.0,0
rms_L(27)_(28)_(41)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15280.428721119304,0.9817172323237587,0.0,0.0,0.0,0.0,0
rms_L(23)_(27)_(39)_SC1_Lines_C1-C7_.csv,3,C,600,84.00000000000001,0,0,15565.0,15754.782081338428,1.0121928738412096,0.0,0.0,0.0,0.0,0
rms_L(25)_(27)_(33)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15380.53878596502,0.9881489743633164,0.0,0.0,0.0,0.0,0
rms_L(30)_(32)_(39)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15912.66171056497,1.0223361201776402,0.0,0.0,0.0,0.0,0
rms_L(33)_(27)_(38)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,16022.130955929093,1.0293691587490583,0.0,0.0,0.0,0.0,0
rms_L(26)_(29)_(42)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15857.171679388442,1.0187710683834528,0.0,0.0,0.0,0.0,0
